date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:38:53	2048/2048	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-619e4794-602bae89c7647210;gz%22	https://themezhub.net/kumo-demo-2/kumo/assets/css/fonts/slick.eot?	C:/My%20Web%20Sites/Sneaker%20Site/themezhub.net/kumo-demo-2/kumo/assets/css/fonts/slickd41d.eot	(from https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/slick-theme.css)
00:38:53	1380/1380	---M--	200	added ('OK')	application/font-woff	etag:%22564-619e4794-25a0dec2f7dbdf34;;;%22	https://themezhub.net/kumo-demo-2/kumo/assets/css/fonts/slick.woff	C:/My%20Web%20Sites/Sneaker%20Site/themezhub.net/kumo-demo-2/kumo/assets/css/fonts/slick.woff	(from https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/slick-theme.css)
00:38:53	1892/1892	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22764-619e4794-653948a60926a4b1;gz%22	https://themezhub.net/kumo-demo-2/kumo/assets/css/fonts/slick.ttf	C:/My%20Web%20Sites/Sneaker%20Site/themezhub.net/kumo-demo-2/kumo/assets/css/fonts/slick.ttf	(from https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/slick-theme.css)
00:38:53	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64017375-9a6948a48a0c49ce;gz%22	https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/fonts/slick.svg	C:/My%20Web%20Sites/Sneaker%20Site/themezhub.net/kumo-demo-2/kumo/assets/css/plugins/fonts/slick.svg	(from https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/slick-theme.css)
00:38:54	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-619e4794-6ad70878bce6d51e;gz%22	https://themezhub.net/kumo-demo-2/kumo/assets/css/fonts/themify.eot?-fvbane	C:/My%20Web%20Sites/Sneaker%20Site/themezhub.net/kumo-demo-2/kumo/assets/css/fonts/themify9f24.eot	(from https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/themify.css)
00:38:54	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-619e4794-6ad70878bce6d51e;gz%22	https://themezhub.net/kumo-demo-2/kumo/assets/css/fonts/themify.eot?	C:/My%20Web%20Sites/Sneaker%20Site/themezhub.net/kumo-demo-2/kumo/assets/css/fonts/themifyd41d.eot	(from https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/themify.css)
00:38:54	56108/56108	---M--	200	added ('OK')	application/font-woff	etag:%22db2c-619e4794-81cefb2230b6d87e;;;%22	https://themezhub.net/kumo-demo-2/kumo/assets/css/fonts/themify.woff?-fvbane	C:/My%20Web%20Sites/Sneaker%20Site/themezhub.net/kumo-demo-2/kumo/assets/css/fonts/themify9f24.woff	(from https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/themify.css)
00:38:54	78584/78584	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22132f8-619e4794-3c5dffca5a495428;gz%22	https://themezhub.net/kumo-demo-2/kumo/assets/css/fonts/themify.ttf?-fvbane	C:/My%20Web%20Sites/Sneaker%20Site/themezhub.net/kumo-demo-2/kumo/assets/css/fonts/themify9f24.ttf	(from https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/themify.css)
00:38:55	234269/234269	---M-Z	200	added ('OK')	image/svg+xml	etag:%223931d-619e4794-9c8feacd5743cf20;gz%22	https://themezhub.net/kumo-demo-2/kumo/assets/css/fonts/themify.svg?-fvbane	C:/My%20Web%20Sites/Sneaker%20Site/themezhub.net/kumo-demo-2/kumo/assets/css/fonts/themify9f24.svg	(from https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/themify.css)
00:38:55	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64017375-9a6948a48a0c49ce;gz%22	https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/fonts/LineIcons.eot	C:/My%20Web%20Sites/Sneaker%20Site/themezhub.net/kumo-demo-2/kumo/assets/css/plugins/fonts/LineIcons.eot	(from https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/line-icons.css)
00:38:55	139404/139404	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222208c-619e4794-3b6437fe54193e63;gz%22	https://themezhub.net/kumo-demo-2/kumo/assets/css/fonts/LineIcons.eot	C:/My%20Web%20Sites/Sneaker%20Site/themezhub.net/kumo-demo-2/kumo/assets/css/fonts/LineIcons.eot	(from https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/line-icons.css)
00:38:55	62540/62540	---M--	200	added ('OK')	font/woff2	etag:%22f44c-619e4794-10542f788e6c05a7;;;%22	https://themezhub.net/kumo-demo-2/kumo/assets/css/fonts/LineIcons.woff2	C:/My%20Web%20Sites/Sneaker%20Site/themezhub.net/kumo-demo-2/kumo/assets/css/fonts/LineIcons.woff2	(from https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/line-icons.css)
00:38:56	76428/76428	---M--	200	added ('OK')	application/font-woff	etag:%2212a8c-619e4794-2ca919a99ac518c;;;%22	https://themezhub.net/kumo-demo-2/kumo/assets/css/fonts/LineIcons.woff	C:/My%20Web%20Sites/Sneaker%20Site/themezhub.net/kumo-demo-2/kumo/assets/css/fonts/LineIcons.woff	(from https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/line-icons.css)
00:38:56	139232/139232	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2221fe0-619e4794-7d3685a349c43d4;gz%22	https://themezhub.net/kumo-demo-2/kumo/assets/css/fonts/LineIcons.ttf	C:/My%20Web%20Sites/Sneaker%20Site/themezhub.net/kumo-demo-2/kumo/assets/css/fonts/LineIcons.ttf	(from https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/line-icons.css)
00:38:56	593511/593511	---M-Z	200	added ('OK')	image/svg+xml	etag:%2290e67-619e4794-ea274086e6b907b4;gz%22	https://themezhub.net/kumo-demo-2/kumo/assets/css/fonts/LineIcons.svg	C:/My%20Web%20Sites/Sneaker%20Site/themezhub.net/kumo-demo-2/kumo/assets/css/fonts/LineIcons.svg	(from https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/line-icons.css)
00:38:57	537880/537880	---M--	200	added ('OK')	font/woff2	etag:%2283518-619e4794-9b7e8d90aaee7eed;;;%22	https://themezhub.net/kumo-demo-2/kumo/assets/css/fonts/icofont.woff2	C:/My%20Web%20Sites/Sneaker%20Site/themezhub.net/kumo-demo-2/kumo/assets/css/fonts/icofont.woff2	(from https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/iconfont.css)
00:38:57	645604/645604	---M--	200	added ('OK')	application/font-woff	etag:%229d9e4-619e4794-2fc88803228164c7;;;%22	https://themezhub.net/kumo-demo-2/kumo/assets/css/fonts/icofont.woff	C:/My%20Web%20Sites/Sneaker%20Site/themezhub.net/kumo-demo-2/kumo/assets/css/fonts/icofont.woff	(from https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/iconfont.css)
00:38:57	56006/56006	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22dac6-619e4793-ee551fe1e22bc5bd;gz%22	https://themezhub.net/kumo-demo-2/kumo/assets/css/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/Sneaker%20Site/themezhub.net/kumo-demo-2/kumo/assets/css/fonts/fontawesome-webfont3e6e.eot	(from https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/font-awesome.css)
00:38:57	56006/56006	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22dac6-619e4793-ee551fe1e22bc5bd;gz%22	https://themezhub.net/kumo-demo-2/kumo/assets/css/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/Sneaker%20Site/themezhub.net/kumo-demo-2/kumo/assets/css/fonts/fontawesome-webfontd41d.eot	(from https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/font-awesome.css)
00:38:58	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-619e4793-5d4da40963ceb3ee;;;%22	https://themezhub.net/kumo-demo-2/kumo/assets/css/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/Sneaker%20Site/themezhub.net/kumo-demo-2/kumo/assets/css/fonts/fontawesome-webfont3e6e.woff2	(from https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/font-awesome.css)
00:38:58	65452/65452	---M--	200	added ('OK')	application/font-woff	etag:%22ffac-619e4793-d6121350a44ec13b;;;%22	https://themezhub.net/kumo-demo-2/kumo/assets/css/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/Sneaker%20Site/themezhub.net/kumo-demo-2/kumo/assets/css/fonts/fontawesome-webfont3e6e.woff	(from https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/font-awesome.css)
00:38:58	112160/112160	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%221b620-619e4793-37b4bb300e84da4e;gz%22	https://themezhub.net/kumo-demo-2/kumo/assets/css/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/Sneaker%20Site/themezhub.net/kumo-demo-2/kumo/assets/css/fonts/fontawesome-webfont3e6e.ttf	(from https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/font-awesome.css)
00:38:58	287007/287007	---M-Z	200	added ('OK')	image/svg+xml	etag:%224611f-619e4793-5b24b85de0da4c0c;gz%22	https://themezhub.net/kumo-demo-2/kumo/assets/css/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/Sneaker%20Site/themezhub.net/kumo-demo-2/kumo/assets/css/fonts/fontawesome-webfont3e6e.svg	(from https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/font-awesome.css)
00:38:59	129352/129352	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221f948-619e4793-435e780f25287dc9;gz%22	https://themezhub.net/kumo-demo-2/kumo/assets/css/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/Sneaker%20Site/themezhub.net/kumo-demo-2/kumo/assets/css/fonts/fa-brands-400.eot	(from https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/font-awesome.css)
00:38:59	129352/129352	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221f948-619e4793-435e780f25287dc9;gz%22	https://themezhub.net/kumo-demo-2/kumo/assets/css/fonts/fa-brands-400.eot?	C:/My%20Web%20Sites/Sneaker%20Site/themezhub.net/kumo-demo-2/kumo/assets/css/fonts/fa-brands-400d41d.eot	(from https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/font-awesome.css)
00:38:59	74508/74508	---M--	200	added ('OK')	font/woff2	etag:%221230c-619e4793-63c0f6d427b666b8;;;%22	https://themezhub.net/kumo-demo-2/kumo/assets/css/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/Sneaker%20Site/themezhub.net/kumo-demo-2/kumo/assets/css/fonts/fa-brands-400.woff2	(from https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/font-awesome.css)
00:38:59	87352/87352	---M--	200	added ('OK')	application/font-woff	etag:%2215538-619e4793-75f0e0d583dc2863;;;%22	https://themezhub.net/kumo-demo-2/kumo/assets/css/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/Sneaker%20Site/themezhub.net/kumo-demo-2/kumo/assets/css/fonts/fa-brands-400.woff	(from https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/font-awesome.css)
00:39:00	129048/129048	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%221f818-619e4793-9977ecc7966fc318;gz%22	https://themezhub.net/kumo-demo-2/kumo/assets/css/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/Sneaker%20Site/themezhub.net/kumo-demo-2/kumo/assets/css/fonts/fa-brands-400.ttf	(from https://themezhub.net/kumo-demo-2/kumo/assets/css/plugins/font-awesome.css)
